text,user_id,topic,source,timestamp
"health checkup chesanu, doctor said bagundi undhi all",user_050,health,twitter,2024-06-25
"election results rrepu vastunnai, vote chesara nuvvu",user_020,politics,whatsapp,2024-01-09
"political rally loo crowd chaala ekkuva, speech inspiring undhi",user_117,politics,twitter,2024-04-21
"Realme vs Samsung comparison chudali, which better undhi",user_012,technology,twitter,2024-02-27
"minister speech bagundi ledu, promises only chestunnadu",user_108,politics,twitter,2024-02-23
"cricket match bagundi unndi yaar, MI vs KKR epic ga undhi",user_023,cricket,twitter,2024-06-14
"app crash avutundi, fix how telusu ledhu nEnu",user_076,technology,youtube,2024-03-02
KKR win chesindi bro! celebration time undi,user_030,cricket,twitter,2024-01-16
"social media chaala time waste, limit cheyyali",user_078,general,twitter,2024-06-17
"Virat century kottadu, chala manchi ga performance",user_026,cricket,facebook,2024-03-17
"budget announce chesindi, tax changes ledu bagundi",user_007,politics,facebook,2024-05-14
"food delivery order chesanu, biryani ravali koosam waiting undhi nenu",user_068,food,facebook,2024-02-17
"new policy announce chesindi, citizens anipistuntundi santhosham",user_008,politics,facebook,2024-04-18
"new year resolution follow chesanu, manchi ga progress",user_004,general,instagram,2024-01-12
"data science chalaa interesting, learn kaavali naenu",user_060,technology,instagram,2024-06-06
"app crash avutundi, fix how telsu ledhuu naenu",user_004,technology,twitter,2024-04-12
"tech conference eeroju, Python talk chala manchi",user_022,technology,instagram,2024-03-06
"Hotel Shadab new branch open ayyindi, ee rooju try chedam",user_071,food,instagram,2024-04-12
"data science course join chesanu, chalaa useful undi",user_022,technology,youtube,2024-02-03
"gym vellali nenu ee roju, fitness chaala important",user_121,health,linkedin,2024-04-24
"election results repu vastunnai, vote chesara nuvu",user_002,politics,facebook,2024-02-14
"new Samsung launch ayyindi, features chalaa manchi ga",user_006,technology,instagram,2024-02-06
match chudali ante manam velali stadium kii,user_005,cricket,youtube,2024-06-08
"morning walk velali naenu, fresh ga anipistundi chesanu",user_020,general,twitter,2024-06-09
"election campaign start ayyindi, mnam vote kosaam YSRCP",user_020,politics,youtube,2024-02-20
"IPL season start ayyindi, chalaa excited ga baaga nenu",user_019,cricket,instagram,2024-02-04
"Allu Arjun dialogue delivery chaala bagundhi, goosebumps vachindi",user_011,movies,twitter,2024-02-16
"Hardik batting chala bagundi, fan undi nenu",user_059,cricket,twitter,2024-05-01
"diet follow chesanu, weight reduce avutundi slowly",user_037,health,twitter,2024-02-17
"medicine teesukuntunna, anipistuntundi manchi ippudu",user_050,health,twitter,2024-02-02
"election results repu vastunnai, vote chesara nuvvu",user_098,politics,twitter,2024-05-23
"political rally l0 crowd chalaa ekkuva, speech inspiring undhi",user_012,politics,twitter,2024-06-23
"online class lo ChatGPT nerchukunna, chalaaa useful",user_104,technology,facebook,2024-01-26
"cooking chesanu today, pesarattu chalaaa tasty ayyindi",user_094,food,instagram,2024-04-30
"health checkup chesanu, doctor said bagundhi undi all",user_090,health,youtube,2024-05-21
"Samsung vs iPhone comparison chuudali, which better undi",user_009,technology,twitter,2024-06-01
"Bumrah century kottadu, chaala manchii performance",user_052,cricket,facebook,2024-04-30
"app crash avutundi, fix how telsu ledhuu nenu",user_007,technology,twitter,2024-04-13
"health checkup chesanu, doctor said bagundi undi all",user_013,health,twitter,2024-01-16
"diet follow chesanu, weight reduce avutundi slowly",user_127,health,instagram,2024-06-03
"drinking water chaala ekkuva undhi, health improve avutundi",user_041,health,instagram,2024-06-27
"restaurant lo biryani order chesanu, taste chalaa manchi ga",user_007,food,linkedin,2024-04-09
"new Samsung launch ayyindi, features chaala manchi",user_013,technology,facebook,2024-05-14
"ticket book chesanu Pushpa 2 koosam, chalaa excited",user_008,movies,twitter,2024-03-27
"meditation start chesanu, mind chalaa peaceful ga undi",user_034,general,facebook,2024-06-05
"government hospital lo treatment chesaru, chaala manchi doctors",user_050,health,twitter,2024-02-22
"movie review: Devara story bagundi, visuals chaala manchi ga",user_001,movies,twitter,2024-05-28
"MP MLA constituency development chesadu, chalaa manchi",user_058,politics,twitter,2024-03-11
"Chutneys new branch open ayyindi, ee rooju try chedam",user_109,food,facebook,2024-01-14
"morning walk velali naenu, fresh ga anipistuntundi chesanu",user_035,general,twitter,2024-04-21
"dosa chalaaa bagundhi, Bawarchi loo tinaali velali mnam",user_016,food,youtube,2024-03-09
"Dragon movie chalaaa baagundi, Mahesh acting super undi",user_021,movies,linkedin,2024-06-14
"MP minister constituency development chesadu, chaala manchi ga",user_013,politics,youtube,2024-03-27
"Bawarchi new branch open ayyindi, ee rooju try chedam",user_016,food,twitter,2024-04-12
"app crash avutundi, fix how telusu ledhuu naenu",user_027,technology,twitter,2024-06-22
"election results repuu vastunnai, vote chesara nuvvu",user_002,politics,whatsapp,2024-04-21
"data science update release ayyindi, bugs fix ayyai",user_134,technology,whatsapp,2024-04-29
"Sunday special gongura chicken chestanu, family all ishtham",user_110,food,facebook,2024-06-11
"app update release ayyindi, bugs fix ayyai",user_060,technology,youtube,2024-04-09
"software pani at naenu, ChatGPT use unndi",user_027,technology,twitter,2024-01-21
"Mahesh performance chala manchii, fans happy unnaru",user_063,movies,youtube,2024-01-02
"Prabhas dialogue delivery chalaaa bagundhi, goosebumps vachindi",user_021,movies,linkedin,2024-04-08
"tech conference ee rooju, laptop talk chalaaa manchi",user_022,technology,whatsapp,2024-03-18
"ee roju chaala bagundi ga undi, santosham nenu",user_049,general,twitter,2024-02-26
"roti curry chalaa baagundi, Chutneys loo tinaali vellaali manamu",user_043,food,instagram,2024-06-15
"tech conference eeroju, data science talk chaala manchii",user_013,technology,twitter,2024-04-12
"Ram Charan dialogue delivery chaala bagundi, goosebumps vachindi",user_027,movies,twitter,2024-05-13
"friends thoo group study chesamu, chalaaa helpful undi",user_129,education,facebook,2024-03-27
"Apollo lo treatment chesaru, chalaaa manchi doctors",user_090,health,youtube,2024-05-22
"election results repuu vastunnai, vote chesara nuvvu",user_058,politics,twitter,2024-05-29
"ott release rrepu Salaar, manam choodali together intlo l0",user_059,movies,twitter,2024-02-17
"Guntur Kaaram bgm chalaa bagundhi, oka sari vintanu",user_024,movies,twitter,2024-03-14
"Realme vs OnePlus comparison chudali, which better undi",user_012,technology,twitter,2024-04-17
"MP minister constituency development chesadu, chala manchi ga",user_116,politics,youtube,2024-06-06
DC win chesindi bro! celebration time undhi,user_030,cricket,instagram,2024-01-30
"coding project complete chesanu, chalaa santhosham nenu",user_022,technology,twitter,2024-02-05
"team selection baagundi ledu, KL Rahul ledhu select chesaru",user_040,cricket,twitter,2024-01-14
"IPL finals eeroju chudali, chala excited nEnu",user_031,cricket,telegram,2024-03-06
"gym vellaali nEnu ee rooju, fitness chaala important",user_038,health,facebook,2024-06-27
"weekend plans emi unndi, suggest cheyyandi",user_085,general,facebook,2024-03-18
"meditation start chesanu, mind chalaaa peaceful ga undhi",user_044,general,instagram,2024-05-16
"IPL finals eeroju chudali, chalaaa excited nEnu",user_024,cricket,facebook,2024-05-27
"10th board exams ravaali unnaru, chalaaa stress ga undi nEnu",user_038,education,instagram,2024-04-07
"software update release ayyindi, bugs fix ayyai",user_084,technology,twitter,2024-04-03
"Sunday special roti curry chestanu, family all ishtam",user_113,food,twitter,2024-02-25
"morning walk vellali naenu, fresh ga anipistundi chesanu",user_020,general,instagram,2024-04-05
"semester results manchii, family santosham unndi",user_005,education,youtube,2024-03-21
"maths paper chalaa easy ga unndi, confident ga rasanu",user_127,education,instagram,2024-04-01
"data science course join chesanu, chalaa useful undi",user_006,technology,youtube,2024-02-06
RCB win chesindi bro! celebration time unndi,user_073,cricket,twitter,2024-05-12
"fever chaala ekkuva undhi, rest teesukuntunna",user_102,health,instagram,2024-01-02
"political rally lo crowd chala ekkuva, speech inspiring undhi",user_012,politics,facebook,2024-05-05
"friends too group study chesamu, chalaa helpful undhi",user_078,education,facebook,2024-05-14
"Dragon movie chala bagundi, Mahesh acting super unndi",user_015,movies,twitter,2024-01-03
"Guntur Kaaram movie chala bagundi, Ram Charan acting super undhi",user_001,movies,youtube,2024-02-26
"OnePlus vs iPhone comparison choodali, which better undi",user_009,technology,twitter,2024-03-25
"social media chalaa time waste, limit cheyyali",user_024,general,twitter,2024-05-13
"MP minister constituency development chesadu, chaala manchi ga",user_071,politics,whatsapp,2024-04-30
"HanuMan movie chalaa bagundi, Prabhas acting super undi",user_024,movies,facebook,2024-06-13
"health checkup chesanu, doctor said bagundi undhi all",user_041,health,instagram,2024-03-03
"tech conference eeroju, AI talk chalaa manchi",user_004,technology,twitter,2024-05-19
"family trip plan chesamu, chala excited everyone",user_090,general,instagram,2024-03-16
"hero introduction scene chalaa manchi, whistle vesamu",user_007,movies,twitter,2024-03-30
"idli recipe try chesanu, chala easy ga undhi",user_029,food,facebook,2024-03-10
"budget announce chesindi, tax changes ledhuu bagundhi",user_007,politics,facebook,2024-04-11
"ee week chalaaa busy ga undhi, tired anipistuntundi nEnu",user_009,general,whatsapp,2024-03-17
"AI update release ayyindi, bugs fix ayyai",user_006,technology,twitter,2024-04-05
"app crash avutundi, fix how telsu ledhu naenu",user_011,technology,facebook,2024-01-23
"online class l0 software nerchukunna, chalaaa useful",user_015,technology,twitter,2024-01-10
"family trip plan chesamu, chalaaa excited everyone",user_085,general,telegram,2024-05-27
"online class loo data science nerchukunna, chala useful",user_013,technology,facebook,2024-01-26
"IPL finals ee rooju chudali, chala excited naenu",user_030,cricket,telegram,2024-04-27
"AAP government new scheme announce chesindi, manchi unndi",user_002,politics,twitter,2024-02-07
"interval block chalaa thrilling, HanuMan hit avutundi anipistundi",user_001,movies,facebook,2024-01-08
"restaurant lo pulihora order chesanu, taste chalaa manchii",user_003,food,youtube,2024-01-09
"MP MP constituency development chesadu, chalaa manchii",user_008,politics,twitter,2024-01-26
"last over chaala thrilling ga undhi, DC won by 2 runs",user_009,cricket,twitter,2024-05-16
"semester results manchi ga, family santhosham undhi",user_023,education,instagram,2024-06-29
DC win chesindi bro! celebration time unndi,user_040,cricket,facebook,2024-01-05
"IPL finals ee rooju chudali, chalaa excited naenu",user_013,cricket,youtube,2024-01-21
"cooking chesanu today, biryani chalaaa tasty ayyindi",user_142,food,facebook,2024-04-03
"Ram Charan dialogue delivery chalaa bagundi, goosebumps vachindi",user_003,movies,instagram,2024-06-12
"friends thoo outing ki velali rrepu, excited nenu",user_035,general,twitter,2024-02-13
"software paani at nEnu, software use undi",user_012,technology,youtube,2024-06-23
"ee week chala busy ga undi, tired anipstundi naenu",user_071,general,whatsapp,2024-02-18
"lunch lo biryani tinna, chaala santhosham nenu",user_076,food,telegram,2024-03-14
"Rohit batting chalaa bagundhi, fan undhi nEnu",user_010,cricket,twitter,2024-01-03
"Congress government new scheme announce chesindi, manchi undhi",user_002,politics,twitter,2024-06-18
"Prabhas dialogue delivery chalaa baagundi, goosebumps vachindi",user_007,movies,youtube,2024-03-08
"pulihora recipe try chesanu, chalaaa easy ga undi",user_003,food,twitter,2024-02-08
"study chesanu maths koosam, chaala difficult undi",user_020,education,twitter,2024-01-02
"lunch loo pesarattu tinna, chalaaa santhosam naenu",user_016,food,twitter,2024-04-07
"cinema chudali velali eeroju, Dragon release ayyindi",user_044,movies,youtube,2024-06-06
"IPL season start ayyindi, chala excited ga bagaa nEnu",user_067,cricket,instagram,2024-02-13
"new Samsung launch ayyindi, features chala manchii",user_032,technology,twitter,2024-03-19
"food delivery order chesanu, dosa ravaali kosam waiting unndi naenu",user_003,food,instagram,2024-02-26
"friends too group study chesamu, chala helpful unndi",user_079,education,facebook,2024-05-28
"movie review: Pushpa 2 story bagundhi, visuals chalaa manchi",user_001,movies,youtube,2024-03-10
"yoga start chesanu, stress chala reduce ayyindi",user_021,health,facebook,2024-03-04
"MP CM constituency development chesadu, chala manchii",user_002,politics,twitter,2024-06-07
"coding project complete chesanu, chalaaa santosham nEnu",user_022,technology,instagram,2024-02-13
"lunch l0 roti curry tinna, chalaaa santhosham nEnu",user_134,food,twitter,2024-06-16
"cold chalaa ekkuva undhi, rest teesukuntunna",user_087,health,facebook,2024-01-13
"Salaar movie chala bagundi, Prabhas acting super undhi",user_011,movies,twitter,2024-02-17
"movie review: Dragon story bagundhi, visuals chala manchi",user_011,movies,instagram,2024-02-06
"tech conference ee rooju, laptop talk chalaaa manchi",user_031,technology,twitter,2024-06-21
"ticket book chesanu Dragon kosaam, chalaa excited",user_025,movies,telegram,2024-04-18
"Ram Charan performance chalaa manchii, fans happy unnaru",user_011,movies,telegram,2024-04-01
"diet follow chesanu, weight reduce avutundi slowly",user_037,health,instagram,2024-05-16
"pulihora recipe try chesanu, chaala easy ga undhi",user_092,food,facebook,2024-06-18
"Samsung vs Realme comparison choodali, which better undhi",user_009,technology,linkedin,2024-01-12
"dosa chaala bagundi, Bawarchi lo tinaali vellali manamu",user_008,food,twitter,2024-04-06
"politics l0 corruption chala ekkuva undi, change kavali",user_007,politics,telegram,2024-06-17
"ee week chaala busy ga unndi, tired anipstundi nEnu",user_129,general,facebook,2024-02-29
"team selection bagundi ledu, Dhoni ledu select chesaru",user_059,cricket,instagram,2024-04-09
"rain ravali unndi, intloo loo anipistuntundi manchii",user_085,general,youtube,2024-03-15
"coding project complete chesanu, chaala santhosham nenu",user_033,technology,facebook,2024-03-28
"new Realme launch ayyindi, features chaala manchi ga",user_010,technology,facebook,2024-04-03
