text,user_id,topic,source,timestamp
new movie release kosam wait chesthunna,user_9649,entertainment,facebook,2024-01-08
journey koncham tiring ga undi,user_5739,travel,youtube,2024-01-09
match last over lo twist ochindi,user_1413,sports,twitter,2024-01-26
trip ki vellanu chala enjoy chesa,user_7126,travel,twitter,2024-05-16
trip ki vellanu chala enjoy chesa,user_7093,travel,instagram,2024-06-29
match last over lo twist ochindi,user_1601,sports,facebook,2024-01-05
songs vinadam relax istundi,user_9060,entertainment,youtube,2024-01-21
OTT lo content chala undi,user_4689,entertainment,facebook,2024-04-03
new places explore cheyadam ishtam,user_6521,travel,instagram,2024-06-12
team performance bagundi,user_6986,sports,twitter,2024-02-13
football game super ga aadaru,user_5211,sports,youtube,2024-06-23
team performance bagundi,user_3700,sports,whatsapp,2024-02-18
comedy show chala funny ga undi,user_2254,entertainment,telegram,2024-03-14
cricket match chala exciting ga undi,user_4467,sports,twitter,2024-01-03
match last over lo twist ochindi,user_2453,sports,twitter,2024-06-18
trip ki vellanu chala enjoy chesa,user_3180,travel,youtube,2024-03-08
football game super ga aadaru,user_7114,sports,twitter,2024-02-08
gym ki regular ga velthunna,user_5051,health,twitter,2024-01-02
budget plan chesukovali,user_4520,finance,twitter,2024-04-07
new places explore cheyadam ishtam,user_2916,travel,youtube,2024-06-06
healthy food tinadam start chesa,user_7368,health,instagram,2024-02-13
fitness training start chesanu,user_1973,sports,twitter,2024-03-19
friends tho outing plan chesam,user_9644,travel,instagram,2024-02-26
gym ki regular ga velthunna,user_1091,health,facebook,2024-05-28
songs vinadam relax istundi,user_9467,entertainment,youtube,2024-03-10
investment gurinchi nerchukuntunna,user_1829,finance,facebook,2024-03-04
morning walk chala refreshing ga undi,user_7191,health,twitter,2024-06-07
match last over lo twist ochindi,user_1093,sports,instagram,2024-02-13
expenses control cheyali,user_3671,finance,twitter,2024-06-16
new places explore cheyadam ishtam,user_6232,travel,facebook,2024-01-13
gym ki regular ga velthunna,user_4679,health,twitter,2024-02-17
match last over lo twist ochindi,user_9823,sports,instagram,2024-02-06
healthy food tinadam start chesa,user_6019,health,twitter,2024-06-21
songs vinadam relax istundi,user_2114,entertainment,telegram,2024-04-18
new movie release kosam wait chesthunna,user_3264,entertainment,telegram,2024-04-01
team performance bagundi,user_3825,sports,instagram,2024-05-16
money save cheyadam important,user_3308,finance,facebook,2024-06-18
budget plan chesukovali,user_8118,finance,linkedin,2024-01-12
cricket match chala exciting ga undi,user_4782,sports,twitter,2024-04-06
football game super ga aadaru,user_3249,sports,telegram,2024-06-17
new movie release kosam wait chesthunna,user_5383,entertainment,facebook,2024-02-29
morning walk chala refreshing ga undi,user_6209,health,instagram,2024-04-09
trip ki vellanu chala enjoy chesa,user_3289,travel,youtube,2024-03-15
investment gurinchi nerchukuntunna,user_4997,finance,facebook,2024-03-28
songs vinadam relax istundi,user_6148,entertainment,facebook,2024-04-03
football game super ga aadaru,user_2607,sports,twitter,2024-01-29
series binge watch chesa,user_7488,entertainment,linkedin,2024-02-12
match last over lo twist ochindi,user_5547,sports,facebook,2024-05-25
match last over lo twist ochindi,user_2755,sports,facebook,2024-03-07
stock market chala volatile ga undi,user_1191,finance,youtube,2024-06-11
friends tho outing plan chesam,user_4473,travel,instagram,2024-04-21
new places explore cheyadam ishtam,user_8519,travel,twitter,2024-02-26
money save cheyadam important,user_5902,finance,twitter,2024-01-09
new movie release kosam wait chesthunna,user_1291,entertainment,youtube,2024-04-27
beach view amazing ga undi,user_6512,travel,twitter,2024-02-05
beach view amazing ga undi,user_5012,travel,twitter,2024-06-08
water ekkuva tagali ani decide ayya,user_7578,health,facebook,2024-02-17
water ekkuva tagali ani decide ayya,user_1302,health,facebook,2024-05-26
gym ki regular ga velthunna,user_2724,health,facebook,2024-01-20
team performance bagundi,user_2726,sports,twitter,2024-02-01
beach view amazing ga undi,user_5319,travel,linkedin,2024-03-16
new places explore cheyadam ishtam,user_4791,travel,facebook,2024-04-02
journey koncham tiring ga undi,user_3409,travel,twitter,2024-02-04
songs vinadam relax istundi,user_1383,entertainment,instagram,2024-05-05
songs vinadam relax istundi,user_2459,entertainment,telegram,2024-04-05
fitness training start chesanu,user_5177,sports,facebook,2024-02-11
comedy show chala funny ga undi,user_6921,entertainment,twitter,2024-04-20
budget plan chesukovali,user_8188,finance,twitter,2024-01-12
budget plan chesukovali,user_5228,finance,youtube,2024-03-10
team performance bagundi,user_8476,sports,twitter,2024-03-16
gym ki regular ga velthunna,user_8879,health,twitter,2024-02-28
beach view amazing ga undi,user_9698,travel,instagram,2024-06-01
money save cheyadam important,user_2786,finance,instagram,2024-04-22
investment gurinchi nerchukuntunna,user_6352,finance,whatsapp,2024-01-14
expenses control cheyali,user_3403,finance,youtube,2024-05-05
gym ki regular ga velthunna,user_9313,health,instagram,2024-04-21
stock market chala volatile ga undi,user_2192,finance,telegram,2024-01-04
trip ki vellanu chala enjoy chesa,user_1330,travel,linkedin,2024-01-12
OTT lo content chala undi,user_9227,entertainment,telegram,2024-03-15
match last over lo twist ochindi,user_5690,sports,twitter,2024-05-13
cricket match chala exciting ga undi,user_1386,sports,instagram,2024-05-23
OTT lo content chala undi,user_6128,entertainment,youtube,2024-03-25
investment gurinchi nerchukuntunna,user_2254,finance,instagram,2024-06-11
water ekkuva tagali ani decide ayya,user_9318,health,instagram,2024-01-03
friends tho outing plan chesam,user_6191,travel,twitter,2024-04-08
cricket match chala exciting ga undi,user_4532,sports,youtube,2024-03-25
investment gurinchi nerchukuntunna,user_6058,finance,twitter,2024-03-09
expenses control cheyali,user_6181,finance,twitter,2024-06-27
trip ki vellanu chala enjoy chesa,user_9077,travel,facebook,2024-04-10
diet follow avadam kastam,user_2709,health,instagram,2024-06-24
journey koncham tiring ga undi,user_8575,travel,twitter,2024-01-08
match last over lo twist ochindi,user_7224,sports,twitter,2024-06-12
expenses control cheyali,user_6315,finance,instagram,2024-05-22
songs vinadam relax istundi,user_2729,entertainment,instagram,2024-03-24
healthy food tinadam start chesa,user_6199,health,facebook,2024-03-03
new places explore cheyadam ishtam,user_5842,travel,facebook,2024-01-27
money save cheyadam important,user_5153,finance,telegram,2024-02-21
healthy food tinadam start chesa,user_1515,health,facebook,2024-01-19
comedy show chala funny ga undi,user_7465,entertainment,instagram,2024-05-06
morning walk chala refreshing ga undi,user_5162,health,youtube,2024-02-21
healthy food tinadam start chesa,user_2528,health,facebook,2024-06-24
journey koncham tiring ga undi,user_9439,travel,instagram,2024-02-17
comedy show chala funny ga undi,user_5655,entertainment,twitter,2024-04-08
new places explore cheyadam ishtam,user_2399,travel,twitter,2024-05-15
stock market chala volatile ga undi,user_4496,finance,twitter,2024-05-15
comedy show chala funny ga undi,user_7555,entertainment,whatsapp,2024-01-06
stock market chala volatile ga undi,user_9696,finance,youtube,2024-05-16
trip ki vellanu chala enjoy chesa,user_3313,travel,facebook,2024-01-01
friends tho outing plan chesam,user_8272,travel,youtube,2024-06-25
songs vinadam relax istundi,user_7480,entertainment,twitter,2024-01-06
investment gurinchi nerchukuntunna,user_9413,finance,telegram,2024-04-28
OTT lo content chala undi,user_7263,entertainment,instagram,2024-06-03
morning walk chala refreshing ga undi,user_9623,health,twitter,2024-06-26
fitness training start chesanu,user_3709,sports,instagram,2024-03-10
budget plan chesukovali,user_6919,finance,twitter,2024-05-12
comedy show chala funny ga undi,user_8715,entertainment,instagram,2024-06-14
match last over lo twist ochindi,user_1047,sports,telegram,2024-01-15
football game super ga aadaru,user_8291,sports,twitter,2024-04-28
series binge watch chesa,user_5852,entertainment,twitter,2024-04-01
match last over lo twist ochindi,user_4252,sports,instagram,2024-02-29
OTT lo content chala undi,user_1449,entertainment,instagram,2024-05-04
OTT lo content chala undi,user_3942,entertainment,facebook,2024-01-07
expenses control cheyali,user_2564,finance,facebook,2024-04-30
money save cheyadam important,user_2899,finance,instagram,2024-01-06
songs vinadam relax istundi,user_7022,entertainment,instagram,2024-04-12
comedy show chala funny ga undi,user_9495,entertainment,twitter,2024-03-20
new movie release kosam wait chesthunna,user_1863,entertainment,telegram,2024-05-03
football game super ga aadaru,user_6976,sports,instagram,2024-04-20
expenses control cheyali,user_5899,finance,twitter,2024-01-29
stock market chala volatile ga undi,user_6643,finance,linkedin,2024-02-12
budget plan chesukovali,user_5646,finance,twitter,2024-06-04
diet follow avadam kastam,user_2820,health,twitter,2024-05-19
diet follow avadam kastam,user_2025,health,instagram,2024-02-14
football game super ga aadaru,user_2371,sports,facebook,2024-04-05
budget plan chesukovali,user_5381,finance,instagram,2024-01-30
trip ki vellanu chala enjoy chesa,user_6697,travel,twitter,2024-05-09
healthy food tinadam start chesa,user_8710,health,twitter,2024-04-05
new places explore cheyadam ishtam,user_5875,travel,instagram,2024-03-20
trip ki vellanu chala enjoy chesa,user_5509,travel,telegram,2024-05-23
journey koncham tiring ga undi,user_4083,travel,linkedin,2024-01-20
new places explore cheyadam ishtam,user_1629,travel,twitter,2024-04-14
investment gurinchi nerchukuntunna,user_9892,finance,linkedin,2024-01-14
expenses control cheyali,user_1039,finance,facebook,2024-04-02
budget plan chesukovali,user_3250,finance,youtube,2024-03-18
series binge watch chesa,user_1630,entertainment,facebook,2024-03-20
friends tho outing plan chesam,user_5693,travel,twitter,2024-06-24
expenses control cheyali,user_9882,finance,twitter,2024-05-29
expenses control cheyali,user_5262,finance,twitter,2024-02-03
OTT lo content chala undi,user_4376,entertainment,twitter,2024-03-08
healthy food tinadam start chesa,user_4773,health,instagram,2024-01-16
football game super ga aadaru,user_7798,sports,telegram,2024-03-18
football game super ga aadaru,user_3864,sports,instagram,2024-03-29
football game super ga aadaru,user_1464,sports,facebook,2024-03-06
stock market chala volatile ga undi,user_1867,finance,twitter,2024-03-30
gym ki regular ga velthunna,user_6828,health,instagram,2024-02-07
trip ki vellanu chala enjoy chesa,user_9316,travel,twitter,2024-04-29
football game super ga aadaru,user_1453,sports,telegram,2024-02-15
water ekkuva tagali ani decide ayya,user_5969,health,telegram,2024-05-22
series binge watch chesa,user_9698,entertainment,youtube,2024-05-04
gym ki regular ga velthunna,user_1210,health,facebook,2024-03-11
morning walk chala refreshing ga undi,user_3778,health,instagram,2024-05-07
expenses control cheyali,user_4299,finance,twitter,2024-03-26
expenses control cheyali,user_2717,finance,twitter,2024-06-28
water ekkuva tagali ani decide ayya,user_2912,health,telegram,2024-03-09
investment gurinchi nerchukuntunna,user_2140,finance,youtube,2024-01-04
fitness training start chesanu,user_9791,sports,youtube,2024-01-06
expenses control cheyali,user_1135,finance,instagram,2024-03-19
fitness training start chesanu,user_9520,sports,facebook,2024-06-29
healthy food tinadam start chesa,user_5931,health,instagram,2024-05-24
cricket match chala exciting ga undi,user_8781,sports,facebook,2024-05-12
team performance bagundi,user_9851,sports,twitter,2024-03-20
new movie release kosam wait chesthunna,user_3715,entertainment,instagram,2024-06-02
healthy food tinadam start chesa,user_7618,health,linkedin,2024-04-19
journey koncham tiring ga undi,user_2894,travel,twitter,2024-01-20
healthy food tinadam start chesa,user_5933,health,instagram,2024-05-06
match last over lo twist ochindi,user_4655,sports,twitter,2024-04-30
beach view amazing ga undi,user_7723,travel,telegram,2024-02-21
OTT lo content chala undi,user_6606,entertainment,instagram,2024-03-23
cricket match chala exciting ga undi,user_1298,sports,twitter,2024-03-18
football game super ga aadaru,user_2325,sports,linkedin,2024-02-06
team performance bagundi,user_2252,sports,youtube,2024-03-19
water ekkuva tagali ani decide ayya,user_2250,health,facebook,2024-06-04
diet follow avadam kastam,user_2274,health,facebook,2024-04-28
healthy food tinadam start chesa,user_6012,health,whatsapp,2024-03-26
new places explore cheyadam ishtam,user_7040,travel,twitter,2024-03-15
OTT lo content chala undi,user_9895,entertainment,twitter,2024-02-05
comedy show chala funny ga undi,user_3628,entertainment,twitter,2024-04-19
journey koncham tiring ga undi,user_7090,travel,youtube,2024-05-03
diet follow avadam kastam,user_5347,health,instagram,2024-02-10
new places explore cheyadam ishtam,user_4058,travel,telegram,2024-03-14
journey koncham tiring ga undi,user_1600,travel,facebook,2024-06-22
stock market chala volatile ga undi,user_8928,finance,twitter,2024-04-21
series binge watch chesa,user_5415,entertainment,twitter,2024-01-11
expenses control cheyali,user_9119,finance,twitter,2024-06-26
morning walk chala refreshing ga undi,user_2013,health,twitter,2024-05-22
friends tho outing plan chesam,user_5484,travel,twitter,2024-06-28
budget plan chesukovali,user_1235,finance,instagram,2024-06-24
team performance bagundi,user_4379,sports,twitter,2024-04-26
team performance bagundi,user_9656,sports,instagram,2024-06-16
football game super ga aadaru,user_8780,sports,youtube,2024-02-26
songs vinadam relax istundi,user_6936,entertainment,linkedin,2024-02-11
gym ki regular ga velthunna,user_8002,health,instagram,2024-06-07
fitness training start chesanu,user_1861,sports,twitter,2024-03-27
fitness training start chesanu,user_5791,sports,facebook,2024-03-12
new movie release kosam wait chesthunna,user_6202,entertainment,twitter,2024-04-03
match last over lo twist ochindi,user_5196,sports,twitter,2024-04-23
new movie release kosam wait chesthunna,user_2846,entertainment,twitter,2024-06-24
healthy food tinadam start chesa,user_7900,health,instagram,2024-04-27
cricket match chala exciting ga undi,user_6357,sports,twitter,2024-03-09
